sentence_id	structure	needed_roles	sentence_lst	sentence_str	role_to_filler	filler_to_role	probability	verb
transitive_gave_7215ae4e-cf87-440a-99b6-ee435711f458	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'pizza']	woman gave pizza	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'pizza'}	{'woman': 'subject', 'gave': 'verb', 'pizza': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_b17db1c8-4e15-4f16-82b1-62ff6afaa0e8	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'coffee']	woman gave coffee	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'coffee'}	{'woman': 'subject', 'gave': 'verb', 'coffee': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_813721ee-c7c8-49a7-b14d-5ddce99612bd	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'tea']	woman gave tea	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'tea'}	{'woman': 'subject', 'gave': 'verb', 'tea': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_7982bd85-8b73-4fbd-a46c-d6dd67b8e53d	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'soup']	woman gave soup	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'soup'}	{'woman': 'subject', 'gave': 'verb', 'soup': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_90822fd7-2260-42c6-9d1c-84e8518425eb	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'sugar']	woman gave sugar	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'sugar'}	{'woman': 'subject', 'gave': 'verb', 'sugar': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_ced1a2b0-f8bc-4e75-b3be-4bdd8b30dd80	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'book']	woman gave book	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'book'}	{'woman': 'subject', 'gave': 'verb', 'book': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_8f4ae8f1-4e6f-4fd8-9512-6446d57787c8	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'letter']	woman gave letter	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'letter'}	{'woman': 'subject', 'gave': 'verb', 'letter': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_26eae29c-8633-419e-a71d-369d5d8f53e4	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'package']	woman gave package	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'package'}	{'woman': 'subject', 'gave': 'verb', 'package': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_bfcb3493-1fce-44b9-bf66-f7f6a5ebd488	transitive	['subject', 'verb', 'direct_object']	['woman', 'gave', 'gift']	woman gave gift	{'subject': 'woman', 'verb': 'gave', 'direct_object': 'gift'}	{'woman': 'subject', 'gave': 'verb', 'gift': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_9fd8c46e-5ca0-4bfe-927e-a7b51bfd0532	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'eggs']	boy gave eggs	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'eggs'}	{'boy': 'subject', 'gave': 'verb', 'eggs': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_dedcf13f-7b69-4e9e-aa6b-f8bcc2f22e4f	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'toast']	boy gave toast	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'toast'}	{'boy': 'subject', 'gave': 'verb', 'toast': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_15b7f4a7-ab72-430f-9a4f-2775ba4d0c4b	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'pizza']	boy gave pizza	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'pizza'}	{'boy': 'subject', 'gave': 'verb', 'pizza': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_f46d96f4-4c45-47ef-9989-0761f984caf3	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'coffee']	boy gave coffee	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'coffee'}	{'boy': 'subject', 'gave': 'verb', 'coffee': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_96b4927a-03cf-46a1-9515-8df581866be9	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'tea']	boy gave tea	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'tea'}	{'boy': 'subject', 'gave': 'verb', 'tea': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_72c15e3b-b1d1-423b-af37-55e4ca754862	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'soup']	boy gave soup	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'soup'}	{'boy': 'subject', 'gave': 'verb', 'soup': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_c98abc4b-b642-4ac1-a6d5-2cb17ebd9ee2	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'sugar']	boy gave sugar	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'sugar'}	{'boy': 'subject', 'gave': 'verb', 'sugar': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_c1910382-3a10-4c14-a0d6-df03ffd84b05	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'book']	boy gave book	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'book'}	{'boy': 'subject', 'gave': 'verb', 'book': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_49fa803b-a9ba-4693-b85d-da995a7a3cef	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'letter']	boy gave letter	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'letter'}	{'boy': 'subject', 'gave': 'verb', 'letter': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_bdefa7d0-1a43-41b1-9b21-cb3c04238f0a	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'package']	boy gave package	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'package'}	{'boy': 'subject', 'gave': 'verb', 'package': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_48ef1299-9776-4d1e-9c69-f1815a98b1a3	transitive	['subject', 'verb', 'direct_object']	['boy', 'gave', 'gift']	boy gave gift	{'subject': 'boy', 'verb': 'gave', 'direct_object': 'gift'}	{'boy': 'subject', 'gave': 'verb', 'gift': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_25e873c7-39f0-44cf-860a-4986d1354470	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'eggs']	girl gave eggs	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'eggs'}	{'girl': 'subject', 'gave': 'verb', 'eggs': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_06315818-0934-473b-8ced-28749f3871b9	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'toast']	girl gave toast	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'toast'}	{'girl': 'subject', 'gave': 'verb', 'toast': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_6cf01668-a832-4c83-a67b-e75cbbcbd03b	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'pizza']	girl gave pizza	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'pizza'}	{'girl': 'subject', 'gave': 'verb', 'pizza': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_8729751c-6b06-47dc-b97c-99ecdeffc05b	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'coffee']	girl gave coffee	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'coffee'}	{'girl': 'subject', 'gave': 'verb', 'coffee': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_cd24271a-529b-4dd0-b52e-fd029f919c5c	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'tea']	girl gave tea	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'tea'}	{'girl': 'subject', 'gave': 'verb', 'tea': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_7dfb2c7e-d234-4df5-9980-7478042e6068	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'soup']	girl gave soup	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'soup'}	{'girl': 'subject', 'gave': 'verb', 'soup': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_7b819bba-9e31-4cac-af19-732a534fc562	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'sugar']	girl gave sugar	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'sugar'}	{'girl': 'subject', 'gave': 'verb', 'sugar': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_5a056af0-3f16-40fa-9b4a-c42658d42849	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'book']	girl gave book	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'book'}	{'girl': 'subject', 'gave': 'verb', 'book': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_ed71ea4c-7774-4466-bf7c-e2a68bd52e5d	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'letter']	girl gave letter	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'letter'}	{'girl': 'subject', 'gave': 'verb', 'letter': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_76ce4c6b-f210-4b39-b6b0-69ba26e25b04	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'package']	girl gave package	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'package'}	{'girl': 'subject', 'gave': 'verb', 'package': 'direct_object'}	0.00028409090909090913	gave
transitive_gave_153deeb0-ec14-44c5-b720-868c3f56412f	transitive	['subject', 'verb', 'direct_object']	['girl', 'gave', 'gift']	girl gave gift	{'subject': 'girl', 'verb': 'gave', 'direct_object': 'gift'}	{'girl': 'subject', 'gave': 'verb', 'gift': 'direct_object'}	0.00028409090909090913	gave
transitive_fed_9b510c0e-c308-4c42-8c57-7317b82bd771	transitive	['subject', 'verb', 'direct_object']	['man', 'fed', 'eggs']	man fed eggs	{'subject': 'man', 'verb': 'fed', 'direct_object': 'eggs'}	{'man': 'subject', 'fed': 'verb', 'eggs': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_daf7ca04-038f-472f-9cee-5556710850ca	transitive	['subject', 'verb', 'direct_object']	['man', 'fed', 'toast']	man fed toast	{'subject': 'man', 'verb': 'fed', 'direct_object': 'toast'}	{'man': 'subject', 'fed': 'verb', 'toast': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_60f7fbe4-c775-4ebc-9354-c793a252be5b	transitive	['subject', 'verb', 'direct_object']	['man', 'fed', 'pizza']	man fed pizza	{'subject': 'man', 'verb': 'fed', 'direct_object': 'pizza'}	{'man': 'subject', 'fed': 'verb', 'pizza': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_d32cf0b6-7c7e-4a44-b8a1-e61370abf61b	transitive	['subject', 'verb', 'direct_object']	['man', 'fed', 'soup']	man fed soup	{'subject': 'man', 'verb': 'fed', 'direct_object': 'soup'}	{'man': 'subject', 'fed': 'verb', 'soup': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_b72e2467-4d1e-4f3a-b6c9-f7f2d5ff4421	transitive	['subject', 'verb', 'direct_object']	['man', 'fed', 'sugar']	man fed sugar	{'subject': 'man', 'verb': 'fed', 'direct_object': 'sugar'}	{'man': 'subject', 'fed': 'verb', 'sugar': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_f650e8bc-ad6e-4171-9016-1ff8130a0773	transitive	['subject', 'verb', 'direct_object']	['woman', 'fed', 'eggs']	woman fed eggs	{'subject': 'woman', 'verb': 'fed', 'direct_object': 'eggs'}	{'woman': 'subject', 'fed': 'verb', 'eggs': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_fabac056-20d0-46fc-9023-8803c58cacee	transitive	['subject', 'verb', 'direct_object']	['woman', 'fed', 'toast']	woman fed toast	{'subject': 'woman', 'verb': 'fed', 'direct_object': 'toast'}	{'woman': 'subject', 'fed': 'verb', 'toast': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_a4a4e0cb-0ff6-4886-84e6-341635f59bf2	transitive	['subject', 'verb', 'direct_object']	['woman', 'fed', 'pizza']	woman fed pizza	{'subject': 'woman', 'verb': 'fed', 'direct_object': 'pizza'}	{'woman': 'subject', 'fed': 'verb', 'pizza': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_81ed0027-2fc4-4a2d-8c19-f0af326724bf	transitive	['subject', 'verb', 'direct_object']	['woman', 'fed', 'soup']	woman fed soup	{'subject': 'woman', 'verb': 'fed', 'direct_object': 'soup'}	{'woman': 'subject', 'fed': 'verb', 'soup': 'direct_object'}	0.0012500000000000002	fed
transitive_fed_bc37c8dc-dd3f-472a-8289-cdbbe15d30d8	transitive	['subject', 'verb', 'direct_object']	['woman', 'fed', 'sugar']	woman fed sugar	{'subject': 'woman', 'verb': 'fed', 'direct_object': 'sugar'}	{'woman': 'subject', 'fed': 'verb', 'sugar': 'direct_object'}	0.0012500000000000002	fed
transitive_drank_193866ba-bd44-4cef-9a92-d22930dcec17	transitive	['subject', 'verb', 'direct_object']	['man', 'drank', 'coffee']	man drank coffee	{'subject': 'man', 'verb': 'drank', 'direct_object': 'coffee'}	{'man': 'subject', 'drank': 'verb', 'coffee': 'direct_object'}	0.009375	drank
transitive_drank_b843a991-2d83-4153-bdb0-b0855d8cb00f	transitive	['subject', 'verb', 'direct_object']	['man', 'drank', 'tea']	man drank tea	{'subject': 'man', 'verb': 'drank', 'direct_object': 'tea'}	{'man': 'subject', 'drank': 'verb', 'tea': 'direct_object'}	0.009375	drank
transitive_drank_e817a124-d8c7-4c16-a60c-f5ebe9c83628	transitive	['subject', 'verb', 'direct_object']	['man', 'drank', 'soup']	man drank soup	{'subject': 'man', 'verb': 'drank', 'direct_object': 'soup'}	{'man': 'subject', 'drank': 'verb', 'soup': 'direct_object'}	0.009375	drank
transitive_drank_02d98db7-f83d-412c-be63-352e1377b903	transitive	['subject', 'verb', 'direct_object']	['woman', 'drank', 'coffee']	woman drank coffee	{'subject': 'woman', 'verb': 'drank', 'direct_object': 'coffee'}	{'woman': 'subject', 'drank': 'verb', 'coffee': 'direct_object'}	0.009375	drank
transitive_drank_2cea8910-36b5-4286-8100-364ca69be1db	transitive	['subject', 'verb', 'direct_object']	['woman', 'drank', 'tea']	woman drank tea	{'subject': 'woman', 'verb': 'drank', 'direct_object': 'tea'}	{'woman': 'subject', 'drank': 'verb', 'tea': 'direct_object'}	0.009375	drank
transitive_drank_28798759-8886-49de-81ac-98e5e98bdec5	transitive	['subject', 'verb', 'direct_object']	['woman', 'drank', 'soup']	woman drank soup	{'subject': 'woman', 'verb': 'drank', 'direct_object': 'soup'}	{'woman': 'subject', 'drank': 'verb', 'soup': 'direct_object'}	0.009375	drank
transitive_drank_f936d673-d4ec-4b72-a110-45e9ff2e4fb8	transitive	['subject', 'verb', 'direct_object']	['boy', 'drank', 'coffee']	boy drank coffee	{'subject': 'boy', 'verb': 'drank', 'direct_object': 'coffee'}	{'boy': 'subject', 'drank': 'verb', 'coffee': 'direct_object'}	0.009375	drank
transitive_drank_d61ad8b8-7e8a-49da-9e2d-acf1f1c0b161	transitive	['subject', 'verb', 'direct_object']	['boy', 'drank', 'tea']	boy drank tea	{'subject': 'boy', 'verb': 'drank', 'direct_object': 'tea'}	{'boy': 'subject', 'drank': 'verb', 'tea': 'direct_object'}	0.009375	drank
transitive_drank_3ad2ec2b-7651-4e5a-be13-1bc623ad621f	transitive	['subject', 'verb', 'direct_object']	['boy', 'drank', 'soup']	boy drank soup	{'subject': 'boy', 'verb': 'drank', 'direct_object': 'soup'}	{'boy': 'subject', 'drank': 'verb', 'soup': 'direct_object'}	0.009375	drank
transitive_drank_89b9c25f-2670-42b7-ad90-287430a6a411	transitive	['subject', 'verb', 'direct_object']	['girl', 'drank', 'coffee']	girl drank coffee	{'subject': 'girl', 'verb': 'drank', 'direct_object': 'coffee'}	{'girl': 'subject', 'drank': 'verb', 'coffee': 'direct_object'}	0.009375	drank
transitive_drank_025f1ecb-596d-409a-afb7-ea398825880f	transitive	['subject', 'verb', 'direct_object']	['girl', 'drank', 'tea']	girl drank tea	{'subject': 'girl', 'verb': 'drank', 'direct_object': 'tea'}	{'girl': 'subject', 'drank': 'verb', 'tea': 'direct_object'}	0.009375	drank
transitive_drank_518dc131-615b-4bfd-afc7-66030bef1cec	transitive	['subject', 'verb', 'direct_object']	['girl', 'drank', 'soup']	girl drank soup	{'subject': 'girl', 'verb': 'drank', 'direct_object': 'soup'}	{'girl': 'subject', 'drank': 'verb', 'soup': 'direct_object'}	0.009375	drank
transitive_borrowed_02cb0d69-799e-4cd0-8364-d2b59746f3aa	transitive	['subject', 'verb', 'direct_object']	['man', 'borrowed', 'tea']	man borrowed tea	{'subject': 'man', 'verb': 'borrowed', 'direct_object': 'tea'}	{'man': 'subject', 'borrowed': 'verb', 'tea': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_e3f3c9cb-24d0-47c6-afd2-5cfb83dd139a	transitive	['subject', 'verb', 'direct_object']	['man', 'borrowed', 'coffee']	man borrowed coffee	{'subject': 'man', 'verb': 'borrowed', 'direct_object': 'coffee'}	{'man': 'subject', 'borrowed': 'verb', 'coffee': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_6f15af11-71ad-4019-bb6a-c368785e0772	transitive	['subject', 'verb', 'direct_object']	['man', 'borrowed', 'sugar']	man borrowed sugar	{'subject': 'man', 'verb': 'borrowed', 'direct_object': 'sugar'}	{'man': 'subject', 'borrowed': 'verb', 'sugar': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_fd5de4dd-70c3-4529-8c53-9c04f8c5844a	transitive	['subject', 'verb', 'direct_object']	['man', 'borrowed', 'book']	man borrowed book	{'subject': 'man', 'verb': 'borrowed', 'direct_object': 'book'}	{'man': 'subject', 'borrowed': 'verb', 'book': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_889d6997-69f9-42c4-8934-b27d7596a1b5	transitive	['subject', 'verb', 'direct_object']	['woman', 'borrowed', 'tea']	woman borrowed tea	{'subject': 'woman', 'verb': 'borrowed', 'direct_object': 'tea'}	{'woman': 'subject', 'borrowed': 'verb', 'tea': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_d94ebe42-db31-42f1-ac0b-2bad90adf5ea	transitive	['subject', 'verb', 'direct_object']	['woman', 'borrowed', 'coffee']	woman borrowed coffee	{'subject': 'woman', 'verb': 'borrowed', 'direct_object': 'coffee'}	{'woman': 'subject', 'borrowed': 'verb', 'coffee': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_ece6ec99-16bd-441c-9459-1c01126cfbe1	transitive	['subject', 'verb', 'direct_object']	['woman', 'borrowed', 'sugar']	woman borrowed sugar	{'subject': 'woman', 'verb': 'borrowed', 'direct_object': 'sugar'}	{'woman': 'subject', 'borrowed': 'verb', 'sugar': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_9bfb210e-ae01-433f-a886-bcd692be8564	transitive	['subject', 'verb', 'direct_object']	['woman', 'borrowed', 'book']	woman borrowed book	{'subject': 'woman', 'verb': 'borrowed', 'direct_object': 'book'}	{'woman': 'subject', 'borrowed': 'verb', 'book': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_0c6c1e18-6257-4855-9a06-af490b7d0bc5	transitive	['subject', 'verb', 'direct_object']	['boy', 'borrowed', 'tea']	boy borrowed tea	{'subject': 'boy', 'verb': 'borrowed', 'direct_object': 'tea'}	{'boy': 'subject', 'borrowed': 'verb', 'tea': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_2ad03beb-3e7d-4b25-912f-fbb7894eaba6	transitive	['subject', 'verb', 'direct_object']	['boy', 'borrowed', 'coffee']	boy borrowed coffee	{'subject': 'boy', 'verb': 'borrowed', 'direct_object': 'coffee'}	{'boy': 'subject', 'borrowed': 'verb', 'coffee': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_138b0a31-3726-451d-9ae2-64745b762d88	transitive	['subject', 'verb', 'direct_object']	['boy', 'borrowed', 'sugar']	boy borrowed sugar	{'subject': 'boy', 'verb': 'borrowed', 'direct_object': 'sugar'}	{'boy': 'subject', 'borrowed': 'verb', 'sugar': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_b77dc0e9-dd21-493a-b91f-77bc412ae995	transitive	['subject', 'verb', 'direct_object']	['boy', 'borrowed', 'book']	boy borrowed book	{'subject': 'boy', 'verb': 'borrowed', 'direct_object': 'book'}	{'boy': 'subject', 'borrowed': 'verb', 'book': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_5abca868-19b4-4063-ab96-7ee86810857f	transitive	['subject', 'verb', 'direct_object']	['girl', 'borrowed', 'tea']	girl borrowed tea	{'subject': 'girl', 'verb': 'borrowed', 'direct_object': 'tea'}	{'girl': 'subject', 'borrowed': 'verb', 'tea': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_58805046-df68-48f2-b57f-6eaf97fa6392	transitive	['subject', 'verb', 'direct_object']	['girl', 'borrowed', 'coffee']	girl borrowed coffee	{'subject': 'girl', 'verb': 'borrowed', 'direct_object': 'coffee'}	{'girl': 'subject', 'borrowed': 'verb', 'coffee': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_d413249c-0f9b-4953-9f9b-737d23a56a6f	transitive	['subject', 'verb', 'direct_object']	['girl', 'borrowed', 'sugar']	girl borrowed sugar	{'subject': 'girl', 'verb': 'borrowed', 'direct_object': 'sugar'}	{'girl': 'subject', 'borrowed': 'verb', 'sugar': 'direct_object'}	0.00703125	borrowed
transitive_borrowed_bb299323-90d3-43cb-b664-f429eeded4d2	transitive	['subject', 'verb', 'direct_object']	['girl', 'borrowed', 'book']	girl borrowed book	{'subject': 'girl', 'verb': 'borrowed', 'direct_object': 'book'}	{'girl': 'subject', 'borrowed': 'verb', 'book': 'direct_object'}	0.00703125	borrowed
transitive_ate_14b4c809-6a35-4d6c-a906-e04a4effe814	transitive	['subject', 'verb', 'direct_object']	['man', 'ate', 'eggs']	man ate eggs	{'subject': 'man', 'verb': 'ate', 'direct_object': 'eggs'}	{'man': 'subject', 'ate': 'verb', 'eggs': 'direct_object'}	0.005625000000000001	ate
transitive_ate_e2697ba1-ecb6-4a2d-8ac2-b8c95213fb57	transitive	['subject', 'verb', 'direct_object']	['man', 'ate', 'toast']	man ate toast	{'subject': 'man', 'verb': 'ate', 'direct_object': 'toast'}	{'man': 'subject', 'ate': 'verb', 'toast': 'direct_object'}	0.005625000000000001	ate
transitive_ate_5b7f3333-bbb1-4d2a-b802-3a13e9d067b9	transitive	['subject', 'verb', 'direct_object']	['man', 'ate', 'pizza']	man ate pizza	{'subject': 'man', 'verb': 'ate', 'direct_object': 'pizza'}	{'man': 'subject', 'ate': 'verb', 'pizza': 'direct_object'}	0.005625000000000001	ate
transitive_ate_2e7f9aad-e2d4-4103-8d23-13f9b2324ffb	transitive	['subject', 'verb', 'direct_object']	['man', 'ate', 'soup']	man ate soup	{'subject': 'man', 'verb': 'ate', 'direct_object': 'soup'}	{'man': 'subject', 'ate': 'verb', 'soup': 'direct_object'}	0.005625000000000001	ate
transitive_ate_57e743c4-2389-4403-91c3-73dddf664bd9	transitive	['subject', 'verb', 'direct_object']	['man', 'ate', 'sugar']	man ate sugar	{'subject': 'man', 'verb': 'ate', 'direct_object': 'sugar'}	{'man': 'subject', 'ate': 'verb', 'sugar': 'direct_object'}	0.005625000000000001	ate
transitive_ate_c971f401-f9fe-4edd-97a5-bf4ab4cfdc4d	transitive	['subject', 'verb', 'direct_object']	['woman', 'ate', 'eggs']	woman ate eggs	{'subject': 'woman', 'verb': 'ate', 'direct_object': 'eggs'}	{'woman': 'subject', 'ate': 'verb', 'eggs': 'direct_object'}	0.005625000000000001	ate
transitive_ate_f75b457d-26d9-46a0-8c49-bce1e0a93cf7	transitive	['subject', 'verb', 'direct_object']	['woman', 'ate', 'toast']	woman ate toast	{'subject': 'woman', 'verb': 'ate', 'direct_object': 'toast'}	{'woman': 'subject', 'ate': 'verb', 'toast': 'direct_object'}	0.005625000000000001	ate
transitive_ate_44fbbf33-8ec9-4230-b8c8-9c69d598d58a	transitive	['subject', 'verb', 'direct_object']	['woman', 'ate', 'pizza']	woman ate pizza	{'subject': 'woman', 'verb': 'ate', 'direct_object': 'pizza'}	{'woman': 'subject', 'ate': 'verb', 'pizza': 'direct_object'}	0.005625000000000001	ate
transitive_ate_06443b37-8b23-4e09-8757-a059f86af272	transitive	['subject', 'verb', 'direct_object']	['woman', 'ate', 'soup']	woman ate soup	{'subject': 'woman', 'verb': 'ate', 'direct_object': 'soup'}	{'woman': 'subject', 'ate': 'verb', 'soup': 'direct_object'}	0.005625000000000001	ate
transitive_ate_3a11bbd1-f4a5-481c-80ec-5052077830a0	transitive	['subject', 'verb', 'direct_object']	['woman', 'ate', 'sugar']	woman ate sugar	{'subject': 'woman', 'verb': 'ate', 'direct_object': 'sugar'}	{'woman': 'subject', 'ate': 'verb', 'sugar': 'direct_object'}	0.005625000000000001	ate
transitive_ate_a1fbecfa-f646-4903-9348-bf211c39390b	transitive	['subject', 'verb', 'direct_object']	['boy', 'ate', 'eggs']	boy ate eggs	{'subject': 'boy', 'verb': 'ate', 'direct_object': 'eggs'}	{'boy': 'subject', 'ate': 'verb', 'eggs': 'direct_object'}	0.005625000000000001	ate
transitive_ate_42df25c5-dd13-4a9e-b2d9-683464043dde	transitive	['subject', 'verb', 'direct_object']	['boy', 'ate', 'toast']	boy ate toast	{'subject': 'boy', 'verb': 'ate', 'direct_object': 'toast'}	{'boy': 'subject', 'ate': 'verb', 'toast': 'direct_object'}	0.005625000000000001	ate
transitive_ate_95348cea-c324-4353-8691-237000f3bd13	transitive	['subject', 'verb', 'direct_object']	['boy', 'ate', 'pizza']	boy ate pizza	{'subject': 'boy', 'verb': 'ate', 'direct_object': 'pizza'}	{'boy': 'subject', 'ate': 'verb', 'pizza': 'direct_object'}	0.005625000000000001	ate
transitive_ate_62f7de4e-e47b-44d0-ab69-fee0aed23ad5	transitive	['subject', 'verb', 'direct_object']	['boy', 'ate', 'soup']	boy ate soup	{'subject': 'boy', 'verb': 'ate', 'direct_object': 'soup'}	{'boy': 'subject', 'ate': 'verb', 'soup': 'direct_object'}	0.005625000000000001	ate
transitive_ate_679771f4-2d93-4f61-80b5-4229d9e61503	transitive	['subject', 'verb', 'direct_object']	['boy', 'ate', 'sugar']	boy ate sugar	{'subject': 'boy', 'verb': 'ate', 'direct_object': 'sugar'}	{'boy': 'subject', 'ate': 'verb', 'sugar': 'direct_object'}	0.005625000000000001	ate
transitive_ate_de4eb844-c4ed-4a33-befb-82a8765de8e4	transitive	['subject', 'verb', 'direct_object']	['girl', 'ate', 'eggs']	girl ate eggs	{'subject': 'girl', 'verb': 'ate', 'direct_object': 'eggs'}	{'girl': 'subject', 'ate': 'verb', 'eggs': 'direct_object'}	0.005625000000000001	ate
transitive_ate_3aa35ffe-e205-4a36-96e4-3420675611dd	transitive	['subject', 'verb', 'direct_object']	['girl', 'ate', 'toast']	girl ate toast	{'subject': 'girl', 'verb': 'ate', 'direct_object': 'toast'}	{'girl': 'subject', 'ate': 'verb', 'toast': 'direct_object'}	0.005625000000000001	ate
transitive_ate_50dde85f-d6af-451a-abfd-883e397c58b9	transitive	['subject', 'verb', 'direct_object']	['girl', 'ate', 'pizza']	girl ate pizza	{'subject': 'girl', 'verb': 'ate', 'direct_object': 'pizza'}	{'girl': 'subject', 'ate': 'verb', 'pizza': 'direct_object'}	0.005625000000000001	ate
